,0,1,2,3,4,5,6,7,8,9
26,-4.4946928960077255,10.76726320904304,15.280953380176303,9.26851047237749,-0.43617749480071577,0.7711622570732724,8.744454607608017,5.439517493725621,7.491423147925677,7.893465877132946
30,2.632338483503837,8.418610561349073,1.6753725159060027,2.344143092096746,1.4043165913968805,7.4834250420005795,9.322051586110945,6.049213442189941,7.9850460306372435,3.58145402625821
31,6.304622720499171,13.717993093428234,21.734788806250894,5.576002451924517,9.75446528267852,6.304109298085617,-1.290079480731837,6.234878165782266,4.167179639346505,0.9470445080163035
35,11.831065855879299,8.607527602007558,10.896684812119714,13.139696973317115,-3.161644977569206,8.932048194394651,5.18882619372986,6.415544491211227,8.585658640912355,6.065105266491529
37,1.3124686640681915,0.1275783162098243,-5.206724159466341,6.5433009368931945,-3.6160577399150933,11.538372899674899,5.561080252342171,5.833135296483203,5.281670107267981,-5.714944119742637
39,13.554353499605991,14.94675522735518,1.7674891825114187,6.466481234350119,0.4120065153501047,11.006777982058214,1.1614059918141395,5.68024029998711,6.832871707369371,-10.512397607263908
42,10.649413303903787,4.468872492890272,-8.535062319881465,6.642588554214101,7.377731806871704,13.709070683513449,1.8935216802337957,5.988782964797166,4.834283212698981,4.3683393046372725
43,7.902561518436524,16.03126087390749,10.393898096871425,-3.084327260206595,5.311075016638026,12.50336216439541,13.485241619799716,5.743304026283362,6.244902768875565,0.7859756800504238
45,0.3346948740909035,14.251717137278028,-3.173843307920876,6.891097646906594,-3.0376758495391663,4.013376322986588,12.008364414933187,6.366380797359155,3.9794653609612185,1.0684177728472048
46,-1.1472078390694964,15.779795516655955,-3.164537864717997,3.6618680960980896,6.277338294472725,-3.5718870509651204,13.812948287318475,6.060497355529634,3.0736769916043167,5.950391342679863
49,7.999694155314127,3.1114924077341266,-3.245126534576195,-11.1526190567091,3.692085671918625,-1.2168117813598673,5.206958059703745,5.462619443959004,7.604000196045446,1.2286071493535635
52,10.038752115285751,9.719007537310157,9.844253691908133,23.381925883600164,4.580408588843975,3.7063152227452605,13.371666141952687,5.0341761946656,1.6582893347324403,0.25478365669356107
53,15.90065449317521,17.961107987231934,21.923953823881924,-1.9398166677344948,6.9478265564044035,14.288140687515263,7.107716437275064,6.22869496725695,3.8591729092975076,0.9487527260989493
55,5.543283558558158,14.10444353022136,0.9444659269045412,8.26187461363849,14.267771836829574,4.1430028200573465,-3.6466219098983803,5.642028745657856,7.827445592907473,-4.959889075797958
56,10.475311519238637,8.904530467794759,-2.7041648144623966,14.332216289648073,9.824482079104648,-8.5441698651995,2.827787132494498,6.917626395595032,3.2804206922853645,2.311957087644846
57,13.260755235991727,16.420883172627768,4.986252676631743,3.6036237580282826,13.695023444581818,5.92643394917891,1.867478058114365,5.422715436703191,6.738829761454394,0.9333940353926155
58,7.595646066678973,13.591273172164268,-5.295342043360885,11.965547827944377,3.3349837988737265,14.10401595150407,3.005599262725607,5.727295842862,7.288593281924914,-8.369849552158419
59,11.582207100908224,2.870674717536102,-1.5932358122433028,11.452581223499717,2.5878427660600303,7.554461659377429,16.26778108251284,5.608178180979575,6.39189001333528,3.5442830825989833
60,12.246870820153958,8.684294544583892,7.621752520556461,7.712440124718565,9.941383866380082,13.495918305979838,8.445934616989177,6.067751570810252,8.376843801254692,7.888194930394349
64,9.518659415095039,1.1521651413023886,-7.132066800702744,11.48056633360878,17.021657185213254,7.849259106342992,-6.151477213785668,5.5385899371403235,1.7770563823412084,-1.254696325822499
65,9.481390154034123,9.291180845908002,4.222849199486385,8.401432576413308,-2.8566577421636214,19.208486427757624,7.014154438949554,5.786872750943738,5.5411581670453485,-2.9300287101720865
67,10.776967768808891,8.222429610423703,9.527440086945916,8.805416786154662,6.2512230584240465,13.980128705771763,7.1407133123008055,4.741885198280667,8.596679669044729,4.511283017974132
69,8.714020788764705,0.5890249569627279,5.920734878560765,0.5677978549908627,-9.039514018566312,11.783551975061485,-0.6873926967152393,5.137110109092868,0.5014927306454533,5.221033118782316
72,8.279634231516654,0.21578548250057494,2.1493268674315313,19.617911271006932,10.6025400869596,6.2189073336694385,11.96609843929294,5.912165638725408,2.984367348084479,-1.2886365174209524
74,10.529252028403285,-0.8032517625866138,-1.8553099793456118,3.02049072545707,5.9761846776056515,4.279039349163837,5.043147045339055,5.932155122056359,2.611602767193071,0.6962967712733801
77,14.103530049019877,9.046466863436907,6.604694742727435,18.174330292980017,-6.282707791231359,1.311389807290646,11.992766326763132,5.468130929641088,5.652325470793612,1.0664426995174114
80,18.76962952210724,14.098187456033799,6.694801202713515,6.69998791230142,-2.4049803550933184,7.521656711732408,14.834524656527572,6.7495635346264935,7.349586831911454,7.681841697345004
83,12.1356397066961,8.082202033432011,-3.2314523813914278,15.425538275382278,2.0774122643509756,3.771182848694746,0.825445766649942,5.491132817301317,2.6533486422415473,2.6961600692533834
84,18.69520214548238,6.109972064628087,18.944368975260243,12.448761762277972,5.105740444756342,15.231011177722603,1.5357664226550396,5.827217702266449,3.7137456757316647,-3.1901071843828266
85,12.435979753831637,12.220716033623535,10.721209656710318,-9.67130566320003,-6.336524425803817,3.8085494403419986,10.2685541753718,5.915468004955778,8.346634621145649,-3.0840165168239793
86,10.578652285450378,20.649797634617556,7.822237726213084,1.8499897000563301,12.138188997443299,3.5246633863098547,1.813382831458818,6.251360901379907,5.0553057317352295,7.386859061921436
87,17.621125690205382,2.776710653623754,-15.215957727669498,-4.098007405059106,10.23862388750172,1.778379034289924,3.9342712180841257,5.7051388487014725,1.9393004690253752,-8.817965450275395
88,12.4716865392929,6.869354306650964,6.060958042319753,4.320328472272155,-3.7132129846804256,0.38724324837692237,9.368544278510896,5.9469810569044075,6.145008032602179,1.7719119388526368
91,14.524509341847597,8.681627224136365,5.4374897180978286,8.619982425166743,15.417417235605523,10.882670128570687,4.989932961474237,5.374513180728142,-0.9080216729906985,1.7580773609275722
94,13.040948505792093,6.4804425905863345,13.827545158272944,5.113171467182813,-1.3307048214833914,11.238612186393427,13.006188427311645,6.513111343592942,5.5217518868684525,0.13567868627391966
96,18.2429400625481,6.396323585467698,20.07084929930801,-1.0647796557464533,-10.42067571653049,9.6066542436383,3.802290901323055,5.601095474900577,3.3084412298779062,8.507320617836749
98,6.545416610493611,9.225250801726617,6.1551191377400665,4.879524174202733,0.05199477732327651,9.995328829838794,4.743495331601822,6.417563154122659,7.356278436215941,1.3158710241306737
99,12.237404027846177,11.268844526338915,5.977835027998129,19.66396039502213,-13.96747914590971,5.459686121734928,13.700916657543099,5.724956431949758,3.1602655380679776,-2.4236306025814134
101,9.695391479433669,8.973094606752547,-6.58247002275242,6.268124251964219,7.521953965560069,15.231138687286741,6.912139104082389,6.143619198430192,4.806470212132511,-4.880537642231929
102,-4.471970962492271,7.766099881980534,2.5527759388316715,-7.559331944003843,-8.604309057698693,7.530791740832408,3.653078663664579,6.363887041915752,4.292108032265342,5.855349741905268
104,10.708874869849145,13.52859471675624,10.988360886730746,12.231977020015687,4.7758216438250995,-1.2671785551880674,4.863246283874043,5.742675140987064,7.2242282132119495,1.05357269385755
105,-7.195182467532636,11.328000547644171,15.412064744956538,3.8666535461735725,6.7043978344056985,3.098701570643316,5.517856094311786,5.764711171133043,4.4589576175636525,9.971694224020336
107,2.520970922247173,-3.87942965743923,6.925015405517219,31.84462665714511,11.185354142717458,3.1189496540099784,4.320526593932039,5.433323529795287,5.271407510737738,6.721397730518445
113,21.106823747020755,11.572722161482584,-3.091970251479971,18.782253653084457,13.161583546040323,-0.8739777585391622,-3.976710414384854,6.660797305260031,2.3302718926295825,8.964604747269249
118,17.402026468916276,2.494251885020172,4.3980218917170975,-1.69121980725708,11.228589407042463,7.310681794588226,8.595214808753552,6.146218313710818,8.695197711541947,-4.231835679529411
119,3.7277659235126155,13.676034685044906,-7.299927130718548,10.411321415948342,16.312420451713265,-2.9115792118140984,-0.19383516261105171,6.209984198073416,5.802713847371955,2.1475970983363863
120,8.26620548284734,12.675115245882642,-5.941048115051392,12.190924788709232,-2.6036501468924964,12.490668070985917,8.734490723846488,6.560507228532039,3.825257461970863,1.4366630591026701
121,3.3354177109856273,9.624234565350447,12.15471265635188,4.829332547919206,11.123529275008778,1.8190732416614788,5.625940814015885,6.241190382200621,8.920786651938908,-0.5314884382551541
122,11.70854628442386,11.835060187769695,11.574944059150337,20.118996122251097,-3.0716096147248306,18.45619334914341,5.784440659549574,6.027566339676539,7.851081421948318,-4.621467849436841
125,8.732193039032133,-0.5804345168301843,29.475301088658785,12.574599290019226,1.7499056323904392,8.753523980795666,5.768344683896589,5.610965763492253,2.1853025787171,0.10242783105367925
126,7.494498383104208,8.182188648914492,2.4506093876161996,10.265551643325848,13.212328836210386,13.885628957468217,2.7281243001443416,4.991768280752224,6.7902745308294765,5.640054579258711
128,5.122685228487309,20.486169220718292,-1.7722466708030593,-3.5585327260978703,15.293908848297175,10.629699780398159,1.19296712196142,6.474973670814685,4.246968049783077,-3.1295857676185186
129,6.194323732823503,4.930289180574102,6.568230877235317,2.261419480026812,5.5478435841087945,10.109339412697787,0.171941867879986,5.385466291697276,5.028424542295744,-3.4921779756375537
130,0.9369607271550944,11.1378618486832,3.165669675527428,6.301950450427097,1.317073788682968,3.768171204337057,5.446177573377423,5.337538467943096,3.3926926460218456,-0.530183572196717
131,2.7345987655520183,17.34588595798789,2.4261241809108713,8.927504890656841,-6.377098409290187,18.805098101676336,5.025941617440937,5.556982833895636,2.6571599821261893,-0.022300377170920926
132,1.896138544264371,7.618667530771061,10.657778157826863,7.681546850840477,-11.186220656750933,18.015396282530972,12.14137352198701,5.480268248007292,8.932523434134962,8.614679128297697
136,18.593267409974466,0.34805932052281996,-13.4501156019606,-3.3819715479570087,10.005668446914196,-0.23254899317930722,-2.823249885580191,5.788433379762224,5.964065787846629,-1.3033404242354651
137,6.45299527918181,10.368253897541077,3.3582057224454136,8.5303896247852,-3.647445865736006,11.098071750018068,-2.5288726335965386,5.1253853292870675,3.960606749622743,8.799899217519997
139,10.731309649902089,17.762993257724887,1.7548864685616032,27.597743178935577,-0.5622571967179004,12.067655521731893,3.0812985559286292,5.740024032704046,6.109130121091363,7.385595458800873
144,6.906113889299824,19.489388660530757,-0.576329413349483,2.033864925163167,3.23770330132129,4.504470270040291,13.42512334872449,5.431813176392689,5.850242962758289,-1.3230078702413512
145,16.60369613637324,11.713706116134599,-11.853254397138219,9.92281169485125,5.274138326337867,4.1688535175453865,0.3922180535882136,7.0434998258244,4.23547143043538,0.0013533252959616604
148,13.805318886446505,12.014240781473008,-8.592473856946786,-4.959148455883789,-8.679370985746996,17.11642035818089,-2.5033776532209533,6.373581796641801,7.303482497243198,3.9897321411921594
150,10.192931622684398,10.427453301390145,-2.410433182922647,1.3327324215661953,17.791152757754343,13.413926685097625,5.34822188158796,5.578190085310374,9.028862759552377,-0.46608203828137795
151,19.23283800892044,16.73522173115738,-3.0171340456887084,14.37170613806948,14.055411598798859,15.557595433352635,11.825352488364537,6.411832304839015,7.903890051316401,0.17243966810851186
155,12.560218847441057,7.4162197483936865,2.024082750896133,22.690359574998332,2.3224254169769005,8.129406674271385,5.156729673822305,5.308717026777529,7.0633013361234,1.4487438559367685
157,1.7773061127776852,13.210039879573474,13.358208973108951,1.1832285302061711,9.591614836559582,0.8053446216756361,6.146081412688236,5.664930992324043,0.12090414952321016,3.314066377903936
158,16.468664392926705,-7.272742477981154,7.6225823230502545,13.76582111324509,-0.5466558971927933,17.598633600447698,0.5620651218700949,5.881122172234583,0.7081652374862424,-2.6400625789590455
159,3.894370236704378,5.023163302071658,2.4825130349986364,4.486357698038257,-3.100555566311497,7.195717808569966,1.5027576186699614,6.850087852231584,7.695978409296758,2.100070799703194
162,3.3403175858855407,7.0903358438876865,14.370711717646163,10.894893348755923,4.216342557143549,6.597210987223986,9.45194969583762,6.239767355598707,5.944583199745622,1.2448676813439796
166,12.974565017261378,8.132855763073024,10.900188934672421,8.46496154304934,18.466996022051816,-6.99689336806161,-0.5961616129225487,6.046538113578522,2.2933997806868724,-2.241856561693959
167,12.116936594628607,-0.8892996555972577,-5.286463996674866,11.661111893699402,-3.9387587152102883,8.284485947719029,3.9648473761265377,5.612383524230306,5.823274196459548,8.74877897809414
170,10.301390685110883,3.812383982903574,3.918066039261209,7.0739630688862984,18.601459739225234,17.125920063342576,8.303106110396339,6.957847916838199,9.098038008324266,-2.942724002989838
171,7.979302003119331,2.2931153137139244,5.704781356501423,17.33214535958449,10.448216377749903,9.180621575894738,14.851703600346358,5.822494949899126,3.2267330624781767,-1.2727612764526886
173,11.884372916721272,6.713359544189024,0.571114933297789,-3.4248587959159495,6.690781187017307,8.0647386880917,7.264287638077646,5.769182594321068,5.885881344912615,3.2914717566315104
176,1.032318433219638,7.838805543173483,-0.058054602347644924,10.56369326896476,3.617039302984029,8.97373722002855,-3.815879041068719,5.747072838494116,5.353380118826363,-3.6834686742458533
180,18.421055706923052,13.896933504008318,-13.35288862768877,-1.0003140667115966,1.790245920693906,4.7284076526232575,8.269583413739575,5.816917519558366,6.287754672536083,1.8282885146430337
182,3.5636255816424107,7.1821489443044975,-3.386090370074946,14.51162757163752,5.143730652438002,1.4553264963068946,1.9836205075358468,5.090725010936766,2.3324063078408113,13.979584100335229
185,15.067103384802028,14.547160492972136,17.621461886685704,14.051931438365205,-0.3365549892413586,12.493229784675457,7.99289775922048,6.0003173211001055,4.979734157436268,-1.4909656333402783
186,6.935620317278058,4.9052321419961284,16.675104418205105,6.3249612506429775,10.38807599477201,6.6539450665078,3.4495193188444944,6.302907996484727,6.638098418259811,5.7899284206037445
189,17.997026004786925,7.617854070737874,14.626773458416743,3.4103236881742918,-4.664637597639632,4.372256436175963,13.860807848557734,6.802236614748753,2.4704284554724274,5.356250879534885
190,6.427459798304876,17.03915255440917,-4.106499689750932,12.607393554705999,8.166241400091714,8.174127557509367,4.290728248742371,6.099152101242778,2.4508116191584355,-6.152553344628373
191,22.335931550814863,16.09442453274262,4.613723855832873,6.508027714753418,10.68986781135417,8.123914416785768,3.9424721532936573,6.915660728220108,2.895870584077798,-8.517784124571099
192,6.482889273106772,14.345353165476219,-0.38442653957545847,5.528027624721977,13.289009634001996,19.475553532079978,9.662512226746376,5.579612433285537,1.2295983756225444,-1.354844683581044
193,11.294622332419515,-3.115374992818337,-18.67992494991942,7.722997849219435,-2.762530908303739,11.934027204379387,9.452434763844948,4.833709147064358,3.0423029064725933,0.5749173141595714
195,24.983642551182115,13.13090513504549,5.539773794980792,-9.544214193234176,18.145954366459378,13.144382597318078,4.658191074491095,5.991378241450299,4.683470450468809,-2.500796734102777
197,4.219444091998338,8.698552361140168,-11.66120123734921,6.336869199073362,15.118959434181352,6.547842775873269,7.766140182876493,5.010224854007163,2.172012647398127,7.485654111443219
198,13.824084304665266,11.945062849981477,5.177113444574702,11.147919318443547,18.51427701739113,4.3358282755151665,4.970308277263657,6.660374672993355,5.209414869602555,3.971293600276005
199,18.253126707181163,5.075329882100362,17.268654083898994,12.087054284311556,3.77205573360549,6.6183231623446215,10.633117384328724,5.584936096714365,0.9953423815956368,3.4750911039257106
200,14.895237779160539,10.023776724771242,-4.807363029654986,8.375874773078007,9.767536682817017,0.741384591548818,0.6612658869158912,6.4295401194303965,2.9074218669018848,-6.262038562558347
201,9.207983510787479,18.506579186424258,-1.6283333888460012,13.669879248015539,3.9949336402191906,3.8037487279789093,1.5133711120544175,5.005629706130544,7.1962891616621025,-1.0476712950323648
202,11.158182291597395,4.831567595195967,10.128192343746768,9.299414210605374,2.8915362809920495,13.358059935387114,6.138703970111719,5.899773945971222,5.1652619790679974,10.555998852507459
204,8.727556350729092,13.54513796069864,5.326813498752301,11.369674352725305,-11.38081018601002,6.001657612256471,4.445840960776148,5.932123944437279,3.429549627480527,-5.064120687404401
208,14.798717829719369,12.176584969893177,1.1137566106681582,-0.7000564307395072,-0.6708244654062332,7.583268836422525,9.406053847604081,5.348973535596328,2.844711030465954,4.334256261505816
209,7.9764675989307445,8.17663795693907,-8.21984579803599,-1.321967280539412,6.707645929264066,9.515545178739057,0.5853133689754992,6.339706442796653,7.975618316105033,1.8111194069752587
210,5.615070236238321,12.709648062528561,2.6471090163919326,18.75467600599726,17.241747381809212,13.667848882500381,8.599119405701378,6.472077718613942,6.6358646904290435,-2.044742862933134
216,22.116759057878305,5.059923481184682,4.100529084795468,8.020172446093623,15.367688459979536,-2.341568784352715,1.6208637782966568,5.963921879413914,2.602075214999418,-9.012926919844368
217,7.255793187033481,8.478435698782832,-13.871268082671893,20.62801652553821,0.0023951562271742333,1.3883365225087463,0.4951070129823094,6.295466115960517,4.050585315376812,-3.3383376085993994
218,8.472261968067748,11.787696383415573,11.969629768018564,9.037049358161688,5.782639012314739,3.93111234986961,3.8377531790756123,7.166986889977533,3.474285587139665,6.440620407067467
219,14.40292436906105,-0.9691353267194085,-1.5048883534798607,7.727605964112353,1.9254038545026262,11.968397398533968,11.00278788097818,5.8934473262163225,8.210326829391661,2.2738849546361104
220,13.410802001587575,8.88059307131076,5.504568506194775,15.891799868270397,1.1789666488376471,11.297881091389765,1.511344796629274,5.608282606173353,3.816822553461608,-3.7837439107837874
222,4.190306529610584,16.6902699838158,-1.498030587961522,24.521276225109556,20.57088205020367,6.137259597664581,4.086264228753894,5.252393164276477,3.6437244284172294,2.2440708924328163
223,14.824375524837539,11.107856788600488,15.305872559448037,21.21675300486055,-3.5636043859549966,11.72309177083839,12.555453455706832,6.271354547179505,6.71746104645573,-6.8209567224179715
224,4.6517073614624715,13.767796662608067,-1.90968495277368,4.991612860272859,4.50655418545444,21.806278482453955,5.437353545882075,6.089030280072186,5.507279783284909,-0.7524348753260723
226,8.294841329601592,8.007671023333252,-16.85843122275695,5.0961820532403,-17.30603231583912,13.388911069136622,11.264756718445103,4.8993929515209835,7.263239698215212,-2.0007272547469075
227,5.950854405092869,5.279122235078282,-1.5832033875262201,10.754739710277665,-12.401368310546403,3.9158863439173732,6.478900469760041,5.205326832156562,1.4086963022859211,-3.7314231765222132
232,7.706955866932187,4.665976600679976,9.187206481683614,6.856380599402316,9.007798060505827,9.764495038388937,4.51513216562771,5.842158965518373,7.35883105233636,-0.0033737161556273154
235,4.90417849995378,12.909217643069368,14.032570408212454,10.176391593484055,12.403493843336552,8.152605763891094,6.87061167707043,6.849898900623736,3.1215829210745554,9.368351272502476
237,12.893898647778439,7.118822687132745,12.50610109298038,1.189688555565791,-9.938555501355651,7.9886168148742325,-2.119606714196463,4.985232145556857,4.35014256873006,-1.2468742572439007
238,6.327525903759323,9.664340770830114,-0.5396446590268651,19.040570840974144,-4.480023723581922,3.7663140269100213,3.0235153576285643,6.219839610628882,8.138712012096327,-4.080550675082133
239,17.23045886265589,11.139682399279417,12.90621406329618,14.970423513770317,-8.555465754368804,2.323328428528524,3.7915607661296864,5.691025111420851,0.09485750429491979,-2.4602318007486543
240,1.3180067770222124,24.73707879345715,-1.044025061527476,17.342819328093405,-9.643476712571061,-1.1464145483531727,10.682280712756924,5.474966423471064,5.634676451436688,3.1565625813237053
243,-0.5106119746387172,7.796203747138504,-5.118434820648896,3.593388297092141,2.6834648612868146,11.58973344146033,7.905377542080814,5.643177998155597,3.2318905179991173,-2.4682870362472356
245,10.941313603123566,12.583696245156005,12.416458824240198,5.543887617289796,4.964798289540832,6.190919169445044,10.321906639238579,5.849111044808784,4.392528361286319,8.713732548913963
246,5.064341779525935,1.1933678862638288,16.97809032020328,-0.8854589834381406,3.0006609023709965,22.06916001971779,7.395842581229802,5.796026891623283,5.693038599734986,10.808876803062129
249,6.758560355325751,6.278429891751351,17.1927434175719,1.2597382169988913,0.11630941304386244,10.93031278352694,3.2118894990958204,5.785340100327412,2.250094159206861,1.3562492100542543
250,13.63883501912066,14.32483021404602,8.950347560915988,7.618281404033429,16.030707433389686,9.237659048546979,12.851314517481427,5.926246424334938,6.230314377231393,-1.4766942154269664
254,4.270745377513279,9.252117189657506,6.755046945424869,5.180192703211205,5.929261799922451,14.689439679969649,6.450263715139088,5.661026442029046,9.674596846926281,1.262104479930169
255,12.181895063310947,19.719138996182274,-8.28411637434079,2.0689632991186073,11.9323047411856,8.62166026935298,2.1194921760426464,6.271741228178605,3.6424178477326956,4.90681507256058
258,23.148711915255795,8.210794478674835,-1.5378300295054137,-14.771656389946585,-0.2296985335145667,10.124370683924216,-4.183052481981392,6.2159487403770886,3.9389413859302023,1.8056171405075498
259,8.754265629770009,12.681525429584221,15.602050878462897,7.735929075690589,8.638262186282944,0.9988058998281408,0.8079173722872213,5.418092962499339,8.730121601969646,-7.365125051532571
260,11.090615230227325,10.531871035879727,9.914480811760832,7.5753688286323175,-7.258324814563703,7.282359625343354,5.682050435130374,5.898651076675681,7.447453416436579,6.715359176274457
261,11.608531175172018,2.5865662176255704,0.1562557782926257,8.861709988397667,8.961530947113115,12.144632412358064,5.266144383525575,6.146566153157882,4.107202418968906,3.857306688534612
265,-0.3772853945790402,8.374904181975309,-3.1974212302020595,11.295504405923039,14.503924169366059,13.785227223339126,-5.340770082211476,6.307361524374888,6.003222153657145,6.7046037914303085
266,15.896234432568217,8.311645195250412,20.702075645989513,14.095705560706495,5.689490368549818,5.934155804233131,8.66002466470751,6.007915457373367,3.6258026971897035,7.937244832867099
267,9.620877625525717,4.311168514897634,4.149333276438909,24.856927023249906,2.926881023718428,-0.9034812586321781,0.18905090998293073,6.008590872956651,6.212110545390301,-1.31743556523871
268,0.029608534286268196,11.84738416191886,6.2349264179987856,-0.726792163788379,1.9245312696880648,5.794103925231755,0.993342717187284,6.155081336501715,8.161167180546965,-4.5149877396376
269,9.248480850156904,9.273304798898108,12.431460928374138,14.84509001946715,-11.521635618880612,5.580020510434069,5.875738438156705,5.683081800905599,9.940361269783473,0.4442808767301174
271,20.771683731774182,14.904855461507541,14.646844785337162,23.062248213683333,11.57808909821188,8.784444009340097,6.237984306076805,5.806124164186555,5.7743005873404405,-2.3663230462688105
272,11.346932801777822,21.817233564287115,-16.75278920881239,18.069233022344672,3.445975400468676,14.22050650993786,11.733669758514765,5.839455281512152,3.5534201289878586,9.79232547450295
273,15.86273988067597,6.296012883067824,8.144840696916546,-1.6644920495500886,19.379137661888905,5.907894172092221,2.796994213326837,5.944768767988442,2.2803302916466044,1.256113928011144
274,10.197797582405874,4.7334116653570435,-0.8782346231751434,6.410532122793275,11.78749291310591,3.5422245207506258,8.09567978562808,6.462042672389378,4.9191365346100575,5.203873888232764
275,9.297204338182771,12.066411200004541,24.404204209292896,10.027428927109073,-1.5787030019430324,12.246617446091815,0.9834346138861614,6.067216559349779,3.567525238718599,-2.746549930183585
282,7.30461036223657,9.267443272718646,-9.58778268991189,20.35292261112542,-3.6030552646746887,6.767314431105689,-2.7823552405569814,6.077573612304983,2.6644709071974253,-0.216960360594447
290,10.84053103318,5.721867084793454,13.03080711779473,18.489101793969674,-3.0380474252595047,2.4500900213916665,6.574083918560627,5.776638944591625,3.0904783619653884,-6.1973051025006525
292,13.675002574827047,11.311804342463276,9.71720791626511,7.363802064633827,8.617028077004706,0.2531829435951938,-1.5540543511568448,5.45454699297444,4.42979008075199,2.177189252851943
294,4.658972421927287,0.6437761505992601,-2.954850847915032,5.730187558896916,13.989977103414297,9.397567280904754,3.8846878042111417,6.0769758987081985,2.534325518798419,1.3990456568934062
296,6.031382980073461,7.613566227646658,-6.824104385713713,10.751365733869044,-3.620209840880917,9.443756889250272,4.995409686705728,6.102045450562518,7.026484673708538,5.418868543499851
298,12.32913981147483,10.024987822819195,2.660628960629423,9.735009387548399,4.96012856213301,3.425341757633629,10.335891238214868,6.1134148936231085,0.9551045957084128,7.9475447689279015
